,index,Unnamed: 0,Date,ESI,station,SMS-2.0in_mean,SMS-2.0in_count,how
12145,12145,12145,4/8/20,1.4107636,2056:AL:SCAN,41.37142857,7,both
12146,12146,12146,4/8/20,1.2163846,2179:AL:SCAN,32.61428571,7,both
12147,12147,12147,4/8/20,0.38260847,2115:AL:SCAN,4.585714286,7,both
12148,12148,12148,4/8/20,1.2423003,2175:AL:SCAN,6.542857143,7,both
12149,12149,12149,4/8/20,1.0318743,2053:AL:SCAN,39.48571429,7,both
12150,12150,12150,11/25/20,-0.8709443,2057:AL:SCAN,20.58571429,7,both
12152,12152,12152,11/25/20,-0.4227395,2177:AL:SCAN,33.27142857,7,both
12153,12153,12153,11/25/20,-0.6124044,2113:AL:SCAN,28.78571429,7,both
12156,12156,12156,11/25/20,-1.34702,2173:AL:SCAN,30.27142857,7,both
12157,12157,12157,11/25/20,-0.58691806,2180:AL:SCAN,8.571428571,7,both
12159,12159,12159,11/25/20,-0.15096068,2178:AL:SCAN,33.35714286,7,both
12160,12160,12160,11/25/20,-0.5157101,2181:AL:SCAN,20.31428571,7,both
12161,12161,12161,11/25/20,-0.6891883,2182:AL:SCAN,5.285714286,7,both
12162,12162,12162,11/25/20,-1.0640823,2176:AL:SCAN,2.742857143,7,both
12163,12163,12163,11/25/20,-0.5170602,2056:AL:SCAN,28.08571429,7,both
12164,12164,12164,11/25/20,-0.95796233,2179:AL:SCAN,27.35714286,7,both
12165,12165,12165,11/25/20,-0.3644673,2115:AL:SCAN,5.171428571,7,both
12168,12168,12168,2/19/20,1.8134366,2057:AL:SCAN,31.47142857,7,both
12169,12169,12169,2/19/20,1.3596767,2078:AL:SCAN,39.41428571,7,both
12170,12170,12170,2/19/20,-0.10349546,2177:AL:SCAN,54.48571429,7,both
12171,12171,12171,2/19/20,1.2708524,2113:AL:SCAN,34.94285714,7,both
12172,12172,12172,2/19/20,0.5204494,2174:AL:SCAN,54.54285714,7,both
12174,12174,12174,2/19/20,-0.8993045,2173:AL:SCAN,35.81428571,7,both
12175,12175,12175,2/19/20,-0.28929436,2180:AL:SCAN,20.7,7,both
12177,12177,12177,2/19/20,-0.27669102,2178:AL:SCAN,39.38571429,7,both
12178,12178,12178,2/19/20,-0.46909106,2181:AL:SCAN,31.97142857,7,both
12180,12180,12180,2/19/20,-0.25476444,2176:AL:SCAN,11.88571429,7,both
12181,12181,12181,2/19/20,1.6300675,2056:AL:SCAN,44.6,7,both
12182,12182,12182,2/19/20,0.8658486,2179:AL:SCAN,36.6,7,both
12183,12183,12183,2/19/20,-0.38598624,2115:AL:SCAN,24.38571429,7,both
12185,12185,12185,2/19/20,1.6678412,2053:AL:SCAN,40.41428571,7,both
12186,12186,12186,10/14/20,0.68475837,2057:AL:SCAN,31.42857143,7,both
12188,12188,12188,10/14/20,0.10101261,2177:AL:SCAN,51.24285714,7,both
12189,12189,12189,10/14/20,1.7663226,2113:AL:SCAN,30.28571429,7,both
12192,12192,12192,10/14/20,1.1474663,2173:AL:SCAN,26.34285714,7,both
12193,12193,12193,10/14/20,-0.638199,2180:AL:SCAN,13.95714286,7,both
12195,12195,12195,10/14/20,-0.002283184,2178:AL:SCAN,38.87142857,7,both
12198,12198,12198,10/14/20,-2.2146285,2176:AL:SCAN,7.714285714,7,both
12199,12199,12199,10/14/20,0.5180677,2056:AL:SCAN,30.07142857,7,both
12200,12200,12200,10/14/20,0.26561376,2179:AL:SCAN,30.65714286,7,both
12201,12201,12201,10/14/20,0.16335846,2115:AL:SCAN,13.3,7,both
12206,12206,12206,3/18/20,-0.7271024,2177:AL:SCAN,47.98571429,7,both
12208,12208,12208,3/18/20,-0.8172929,2174:AL:SCAN,52.62857143,7,both
12211,12211,12211,3/18/20,1.1677804,2180:AL:SCAN,7.028571429,7,both
12213,12213,12213,3/18/20,-0.55615926,2178:AL:SCAN,35.28571429,7,both
12214,12214,12214,3/18/20,0.7645783,2181:AL:SCAN,22.2,7,both
12222,12222,12222,3/4/20,0.6630615,2057:AL:SCAN,30.57142857,7,both
12223,12223,12223,3/4/20,0.45041335,2078:AL:SCAN,35.77142857,7,both
12224,12224,12224,3/4/20,-0.13824251,2177:AL:SCAN,52.9,7,both
12225,12225,12225,3/4/20,1.2350016,2113:AL:SCAN,33.31428571,7,both
12226,12226,12226,3/4/20,0.3256509,2174:AL:SCAN,50.78571429,7,both
12228,12228,12228,3/4/20,1.1246513,2173:AL:SCAN,33.6,7,both
12229,12229,12229,3/4/20,0.14447136,2180:AL:SCAN,12.27142857,7,both
12231,12231,12231,3/4/20,-0.109989315,2178:AL:SCAN,38.14285714,7,both
12232,12232,12232,3/4/20,0.74756336,2181:AL:SCAN,27.61428571,7,both
12234,12234,12234,3/4/20,0.14164957,2176:AL:SCAN,9.585714286,7,both
12235,12235,12235,3/4/20,2.009747,2056:AL:SCAN,44.18571429,7,both
12236,12236,12236,3/4/20,1.2306026,2179:AL:SCAN,36.12857143,7,both
12237,12237,12237,3/4/20,-0.12152803,2115:AL:SCAN,14.78571429,7,both
12239,12239,12239,3/4/20,1.6536677,2053:AL:SCAN,39.72857143,7,both
12240,12240,12240,1/15/20,-0.21651882,2057:AL:SCAN,31.17142857,7,both
12241,12241,12241,1/15/20,-0.12214337,2078:AL:SCAN,36.04285714,7,both
12242,12242,12242,1/15/20,0.8209398,2177:AL:SCAN,50.64285714,7,both
12243,12243,12243,1/15/20,-0.19091798,2113:AL:SCAN,32.24285714,7,both
12244,12244,12244,1/15/20,-0.43044904,2174:AL:SCAN,51.67142857,7,both
12246,12246,12246,1/15/20,-0.33350092,2173:AL:SCAN,35.17142857,7,both
12247,12247,12247,1/15/20,0.10296116,2180:AL:SCAN,21.04285714,7,both
12249,12249,12249,1/15/20,0.31697834,2178:AL:SCAN,37.6,7,both
12250,12250,12250,1/15/20,-0.50322866,2181:AL:SCAN,33.67142857,7,both
12252,12252,12252,1/15/20,0.2459813,2176:AL:SCAN,10.58571429,7,both
12253,12253,12253,1/15/20,-0.22077881,2056:AL:SCAN,44.1,7,both
12254,12254,12254,1/15/20,-0.88462985,2179:AL:SCAN,36.21428571,7,both
12255,12255,12255,1/15/20,0.31910074,2115:AL:SCAN,22.78571429,7,both
12257,12257,12257,1/15/20,-0.33510944,2053:AL:SCAN,39.85714286,7,both
12258,12258,12258,6/24/20,-0.2725602,2057:AL:SCAN,17.58571429,7,both
12260,12260,12260,6/24/20,0.34981537,2177:AL:SCAN,33.12857143,7,both
12261,12261,12261,6/24/20,-0.5664253,2113:AL:SCAN,14.21428571,7,both
12264,12264,12264,6/24/20,-1.1541797,2173:AL:SCAN,16.78571429,7,both
12267,12267,12267,6/24/20,-0.37842292,2178:AL:SCAN,31.58571429,7,both
12270,12270,12270,6/24/20,-0.37759796,2176:AL:SCAN,5.557142857,7,both
12271,12271,12271,6/24/20,0.09424151,2056:AL:SCAN,24.6,7,both
12276,12276,12276,11/11/20,-0.215688,2057:AL:SCAN,24.62857143,7,both
12278,12278,12278,11/11/20,0.4160564,2177:AL:SCAN,47.37142857,7,both
12279,12279,12279,11/11/20,1.1195651,2113:AL:SCAN,32.51428571,7,both
12282,12282,12282,11/11/20,-0.592378,2173:AL:SCAN,23.75714286,7,both
12283,12283,12283,11/11/20,-0.3288648,2180:AL:SCAN,11.94285714,7,both
12285,12285,12285,11/11/20,1.758573,2178:AL:SCAN,36.07142857,7,both
12286,12286,12286,11/11/20,-0.6966182,2181:AL:SCAN,28.07142857,7,both
12289,12289,12289,11/11/20,-0.18222718,2056:AL:SCAN,31.75714286,7,both
12290,12290,12290,11/11/20,0.349589,2179:AL:SCAN,28.74285714,7,both
12291,12291,12291,11/11/20,1.6805987,2115:AL:SCAN,8.3,7,both
12294,12294,12294,7/22/20,-0.23780991,2057:AL:SCAN,26.7,7,both
12298,12298,12298,7/22/20,0.6691699,2174:AL:SCAN,43.11428571,7,both
12300,12300,12300,7/22/20,0.15604861,2173:AL:SCAN,22.65714286,7,both
12303,12303,12303,7/22/20,0.1493921,2178:AL:SCAN,31.08571429,7,both
12306,12306,12306,7/22/20,-0.0796665,2176:AL:SCAN,1.528571429,7,both
12307,12307,12307,7/22/20,-0.096999966,2056:AL:SCAN,24.57142857,7,both
12308,12308,12308,7/22/20,0.5332042,2179:AL:SCAN,21.8,7,both
12309,12309,12309,7/22/20,0.4762028,2115:AL:SCAN,9.914285714,7,both
12311,12311,12311,7/22/20,-0.968841,2053:AL:SCAN,20.92857143,7,both
12315,12315,12315,9/23/20,-1.0235459,2113:AL:SCAN,27.2,7,both
12318,12318,12318,9/23/20,0.15075421,2173:AL:SCAN,21.72857143,7,both
12325,12325,12325,9/23/20,-0.8627137,2056:AL:SCAN,17.5,7,both
12326,12326,12326,9/23/20,-1.0683321,2179:AL:SCAN,24.07142857,7,both
12330,12330,12330,8/19/20,0.18812132,2057:AL:SCAN,26.24285714,7,both
12333,12333,12333,8/19/20,-0.7037133,2113:AL:SCAN,11.1,7,both
12336,12336,12336,8/19/20,-0.05458019,2173:AL:SCAN,22.38571429,7,both
12337,12337,12337,8/19/20,-0.81331027,2180:AL:SCAN,12.27142857,7,both
12339,12339,12339,8/19/20,-0.34237653,2178:AL:SCAN,38.55714286,7,both
12342,12342,12342,8/19/20,0.9119397,2176:AL:SCAN,5.985714286,7,both
12343,12343,12343,8/19/20,-0.14888108,2056:AL:SCAN,17.01428571,7,both
12344,12344,12344,8/19/20,-1.5733258,2179:AL:SCAN,16.02857143,7,both
12345,12345,12345,8/19/20,-1.4076357,2115:AL:SCAN,10.55714286,7,both
12350,12350,12350,3/25/20,-0.26928952,2177:AL:SCAN,45.62857143,7,both
12352,12352,12352,3/25/20,2.2266839,2174:AL:SCAN,55.42857143,7,both
12357,12357,12357,3/25/20,-1.1147326,2178:AL:SCAN,32.47142857,7,both
12366,12366,12366,12/16/20,-0.12231979,2057:AL:SCAN,32.77142857,7,both
12368,12368,12368,12/16/20,0.681039,2177:AL:SCAN,50.84285714,7,both
12369,12369,12369,12/16/20,0.39494443,2113:AL:SCAN,35.48571429,7,both
12372,12372,12372,12/16/20,0.10382591,2173:AL:SCAN,36.41428571,7,both
12373,12373,12373,12/16/20,0.50624746,2180:AL:SCAN,13.85714286,7,both
12375,12375,12375,12/16/20,0.9569112,2178:AL:SCAN,36.57142857,7,both
12376,12376,12376,12/16/20,-0.068036675,2181:AL:SCAN,30.24285714,7,both
12377,12377,12377,12/16/20,0.3065666,2182:AL:SCAN,7.785714286,7,both
12378,12378,12378,12/16/20,0.5366282,2176:AL:SCAN,8.842857143,7,both
12379,12379,12379,12/16/20,0.4326104,2056:AL:SCAN,39.47142857,7,both
12380,12380,12380,12/16/20,-0.12679209,2179:AL:SCAN,33.31428571,7,both
12381,12381,12381,12/16/20,0.024315376,2115:AL:SCAN,11.28571429,7,both
12384,12384,12384,7/15/20,0.044114962,2057:AL:SCAN,23.08571429,7,both
12387,12387,12387,7/15/20,0.028445197,2113:AL:SCAN,30.32857143,7,both
12388,12388,12388,7/15/20,-1.3325485,2174:AL:SCAN,48,7,both
12390,12390,12390,7/15/20,-0.18838122,2173:AL:SCAN,28.05714286,7,both
12393,12393,12393,7/15/20,-0.7471566,2178:AL:SCAN,28.25714286,7,both
12396,12396,12396,7/15/20,0.000393904,2176:AL:SCAN,5.428571429,7,both
12397,12397,12397,7/15/20,-1.0472686,2056:AL:SCAN,32.21428571,7,both
12398,12398,12398,7/15/20,-0.69574744,2179:AL:SCAN,31.7,7,both
12399,12399,12399,7/15/20,0.03848723,2115:AL:SCAN,10.57142857,7,both
12401,12401,12401,7/15/20,0.15661608,2053:AL:SCAN,28.62857143,7,both
17172,17172,17172,5/7/03,-0.4069639,2057:AL:SCAN,26.08571429,7,both
17185,17185,17185,5/7/03,-0.32136002,2056:AL:SCAN,32.95714286,7,both
17189,17189,17189,5/7/03,0.32407135,2053:AL:SCAN,32.6,7,both
17190,17190,17190,5/28/03,-0.21539328,2057:AL:SCAN,28.2,7,both
17203,17203,17203,5/28/03,0.3340425,2056:AL:SCAN,38.8,7,both
17207,17207,17207,5/28/03,1.1203669,2053:AL:SCAN,39.95714286,7,both
17221,17221,17221,7/2/03,-3.5,2056:AL:SCAN,30.61428571,7,both
17226,17226,17226,10/29/03,-0.23777738,2057:AL:SCAN,24.11428571,7,both
17227,17227,17227,10/29/03,-0.46926326,2078:AL:SCAN,32.67142857,7,both
17239,17239,17239,10/29/03,-0.71893126,2056:AL:SCAN,21.5,7,both
17243,17243,17243,10/29/03,0.20483202,2053:AL:SCAN,21.97142857,7,both
17244,17244,17244,4/23/03,-1.1346691,2057:AL:SCAN,20.82857143,7,both
17257,17257,17257,4/23/03,-0.6587534,2056:AL:SCAN,23.44285714,7,both
17261,17261,17261,4/23/03,-0.3649885,2053:AL:SCAN,24.02857143,7,both
17262,17262,17262,6/11/03,-0.17000118,2057:AL:SCAN,26.28571429,7,both
17275,17275,17275,6/11/03,0.8034658,2056:AL:SCAN,31.65714286,7,both
17279,17279,17279,6/11/03,0.7206519,2053:AL:SCAN,35.15714286,7,both
17280,17280,17280,1/1/03,1.2589982,2057:AL:SCAN,29.2,7,both
17285,17285,17285,1/1/03,1.4888675,2055:AL:SCAN,34.52857143,7,both
17293,17293,17293,1/1/03,0.70805395,2056:AL:SCAN,38.8,7,both
17297,17297,17297,1/1/03,1.8450714,2053:AL:SCAN,38.07142857,7,both
17298,17298,17298,1/29/03,1.2064915,2057:AL:SCAN,27.8,7,both
17303,17303,17303,1/29/03,1.8009393,2055:AL:SCAN,31.74285714,7,both
17311,17311,17311,1/29/03,0.4128318,2056:AL:SCAN,36.52857143,7,both
17315,17315,17315,1/29/03,1.8041899,2053:AL:SCAN,34.08571429,7,both
17316,17316,17316,8/6/03,1.4921778,2057:AL:SCAN,20.25714286,7,both
17329,17329,17329,8/6/03,1.5886092,2056:AL:SCAN,23.94285714,7,both
17333,17333,17333,8/6/03,1.3257585,2053:AL:SCAN,34.64285714,7,both
17334,17334,17334,12/31/03,-0.37848565,2057:AL:SCAN,33.07142857,7,both
17335,17335,17335,12/31/03,0.19168203,2078:AL:SCAN,40.22857143,7,both
17339,17339,17339,12/31/03,0.40426457,2055:AL:SCAN,19.98571429,7,both
17347,17347,17347,12/31/03,-0.07228544,2056:AL:SCAN,35.32857143,7,both
17351,17351,17351,12/31/03,-0.5088933,2053:AL:SCAN,34.48571429,7,both
17352,17352,17352,4/9/03,-0.66660935,2057:AL:SCAN,24.67142857,7,both
17365,17365,17365,4/9/03,0.09090013,2056:AL:SCAN,33.45714286,7,both
17369,17369,17369,4/9/03,-1.4418955,2053:AL:SCAN,31.07142857,7,both
17370,17370,17370,9/10/03,0.42271158,2057:AL:SCAN,16.37142857,7,both
17383,17383,17383,9/10/03,-0.021026358,2056:AL:SCAN,22.08571429,7,both
17388,17388,17388,11/26/03,0.059572905,2057:AL:SCAN,31.75714286,7,both
17389,17389,17389,11/26/03,0.39426827,2078:AL:SCAN,39.45714286,7,both
17393,17393,17393,11/26/03,0.41879362,2055:AL:SCAN,15.17142857,7,both
17401,17401,17401,11/26/03,0.41965908,2056:AL:SCAN,32.57142857,7,both
17405,17405,17405,11/26/03,0.031177351,2053:AL:SCAN,32.25714286,7,both
17406,17406,17406,10/15/03,-0.14669114,2057:AL:SCAN,21.2,7,both
17407,17407,17407,10/15/03,-0.17711194,2078:AL:SCAN,29.52857143,7,both
17411,17411,17411,10/15/03,-0.95616657,2055:AL:SCAN,11.07142857,7,both
17419,17419,17419,10/15/03,-0.43157482,2056:AL:SCAN,23.05714286,7,both
17423,17423,17423,10/15/03,-0.1929339,2053:AL:SCAN,21.67142857,7,both
17424,17424,17424,2/19/03,-0.31733847,2057:AL:SCAN,31.64285714,7,both
17429,17429,17429,2/19/03,-0.7710858,2055:AL:SCAN,34.75714286,7,both
17437,17437,17437,2/19/03,-1.0769945,2056:AL:SCAN,39.51428571,7,both
17441,17441,17441,2/19/03,-0.7410329,2053:AL:SCAN,38.61428571,7,both
17442,17442,17442,3/19/03,-2.0357823,2057:AL:SCAN,28.28571429,7,both
17455,17455,17455,3/19/03,-1.8283795,2056:AL:SCAN,38.8,7,both
17459,17459,17459,3/19/03,-3.2495306,2053:AL:SCAN,36.5,7,both
17460,17460,17460,1/15/03,0.6334744,2057:AL:SCAN,29.17142857,7,both
17465,17465,17465,1/15/03,0.508366,2055:AL:SCAN,33.68571429,7,both
17473,17473,17473,1/15/03,0.5289686,2056:AL:SCAN,38.61428571,7,both
17477,17477,17477,1/15/03,0.48847225,2053:AL:SCAN,35.11428571,7,both
17478,17478,17478,6/25/03,0.2967308,2057:AL:SCAN,21.77142857,7,both
17483,17483,17483,6/25/03,0.71475214,2055:AL:SCAN,16.6,7,both
17491,17491,17491,6/25/03,0.8011157,2056:AL:SCAN,30.58571429,7,both
17495,17495,17495,6/25/03,0.16778308,2053:AL:SCAN,34.97142857,7,both
17496,17496,17496,3/5/03,0.7512242,2057:AL:SCAN,31.07142857,7,both
17509,17509,17509,3/5/03,0.7398568,2056:AL:SCAN,40.45714286,7,both
17513,17513,17513,3/5/03,0.8069444,2053:AL:SCAN,40.12857143,7,both
17514,17514,17514,7/23/03,0.0390133,2057:AL:SCAN,28.08571429,7,both
17519,17519,17519,7/23/03,-0.083114855,2055:AL:SCAN,7.728571429,7,both
17531,17531,17531,7/23/03,-0.21556932,2053:AL:SCAN,35.57142857,7,both
17532,17532,17532,9/24/03,0.9026007,2057:AL:SCAN,20.47142857,7,both
17533,17533,17533,9/24/03,1.165182,2078:AL:SCAN,37.95714286,7,both
17545,17545,17545,9/24/03,0.4479389,2056:AL:SCAN,25.07142857,7,both
17549,17549,17549,9/24/03,1.2162435,2053:AL:SCAN,26.01428571,7,both
17550,17550,17550,11/12/03,-0.8590585,2057:AL:SCAN,27.41428571,7,both
17551,17551,17551,11/12/03,-0.86623293,2078:AL:SCAN,35.9,7,both
17555,17555,17555,11/12/03,-1.2883254,2055:AL:SCAN,8.628571429,7,both
17563,17563,17563,11/12/03,-1.0592228,2056:AL:SCAN,23.2,7,both
17567,17567,17567,11/12/03,-0.6790267,2053:AL:SCAN,28.61428571,7,both
17581,17581,17581,7/16/03,1.327419,2056:AL:SCAN,26.31428571,7,both
17586,17586,17586,8/20/03,1.3318007,2057:AL:SCAN,24.37142857,7,both
17599,17599,17599,8/20/03,1.1725028,2056:AL:SCAN,35.94285714,7,both
17603,17603,17603,8/20/03,1.1696836,2053:AL:SCAN,25.3,7,both
17604,17604,17604,3/26/03,-0.6699103,2057:AL:SCAN,27.32857143,7,both
17617,17617,17617,3/26/03,0.32394135,2056:AL:SCAN,37.78571429,7,both
17621,17621,17621,3/26/03,-0.6217417,2053:AL:SCAN,33.28571429,7,both
17622,17622,17622,12/17/03,0.11315885,2057:AL:SCAN,34.07142857,7,both
17623,17623,17623,12/17/03,0.29716092,2078:AL:SCAN,40.98571429,7,both
17627,17627,17627,12/17/03,1.7051389,2055:AL:SCAN,19.85714286,7,both
17635,17635,17635,12/17/03,0.38955995,2056:AL:SCAN,37.18571429,7,both
17639,17639,17639,12/17/03,0.47026333,2053:AL:SCAN,35.77142857,7,both
17641,17641,17641,12/3/03,-0.7858235,2078:AL:SCAN,39.82857143,7,both
17645,17645,17645,12/3/03,-0.81226367,2055:AL:SCAN,16.32857143,7,both
17653,17653,17653,12/3/03,-0.7198001,2056:AL:SCAN,33.74285714,7,both
17671,17671,17671,9/3/03,2.5950541,2056:AL:SCAN,29.71428571,7,both
17675,17675,17675,9/3/03,2.2105348,2053:AL:SCAN,21.65714286,7,both
17676,17676,17676,4/2/03,-1.6973124,2057:AL:SCAN,23.52857143,7,both
17689,17689,17689,4/2/03,-1.7160845,2056:AL:SCAN,34.67142857,7,both
17693,17693,17693,4/2/03,-1.8250924,2053:AL:SCAN,30.11428571,7,both
17694,17694,17694,8/13/03,2.34767,2057:AL:SCAN,22.41428571,7,both
17699,17699,17699,8/13/03,0.474832,2055:AL:SCAN,10.72857143,7,both
17707,17707,17707,8/13/03,1.3157854,2056:AL:SCAN,34.14285714,7,both
17711,17711,17711,8/13/03,0.6696335,2053:AL:SCAN,30.75714286,7,both
17743,17743,17743,2/26/03,2.8132646,2056:AL:SCAN,40.11428571,7,both
17761,17761,17761,5/14/03,0.7256172,2056:AL:SCAN,37.7,7,both
17765,17765,17765,5/14/03,1.1732134,2053:AL:SCAN,40.28571429,7,both
17766,17766,17766,10/8/03,0.5040109,2057:AL:SCAN,22.07142857,7,both
17771,17771,17771,10/8/03,-0.99676746,2055:AL:SCAN,10.6,7,both
17779,17779,17779,10/8/03,0.4127362,2056:AL:SCAN,25.02857143,7,both
17783,17783,17783,10/8/03,0.19386157,2053:AL:SCAN,22.04285714,7,both
17784,17784,17784,2/5/03,0.1289749,2057:AL:SCAN,30.57142857,7,both
17789,17789,17789,2/5/03,-0.41632628,2055:AL:SCAN,34.5,7,both
17797,17797,17797,2/5/03,-0.72397244,2056:AL:SCAN,39.17142857,7,both
17801,17801,17801,2/5/03,-0.025195228,2053:AL:SCAN,36.12857143,7,both
17802,17802,17802,6/4/03,-1.4970734,2057:AL:SCAN,20.02857143,7,both
17815,17815,17815,6/4/03,-0.009645605,2056:AL:SCAN,31.94285714,7,both
17819,17819,17819,6/4/03,0.98691785,2053:AL:SCAN,32.58571429,7,both
17820,17820,17820,3/12/03,0.123781584,2057:AL:SCAN,29.27142857,7,both
17833,17833,17833,3/12/03,-0.32262436,2056:AL:SCAN,39.5,7,both
17838,17838,17838,9/17/03,-0.08396245,2057:AL:SCAN,15.17142857,7,both
17839,17839,17839,9/17/03,0.035416394,2078:AL:SCAN,34.18571429,7,both
17851,17851,17851,9/17/03,-0.11952226,2056:AL:SCAN,19.3,7,both
17856,17856,17856,7/30/03,-0.62058383,2057:AL:SCAN,23.95714286,7,both
17869,17869,17869,7/30/03,-0.61137104,2056:AL:SCAN,24.32857143,7,both
17873,17873,17873,7/30/03,-1.0256616,2053:AL:SCAN,36.12857143,7,both
17874,17874,17874,7/9/03,1.9854877,2057:AL:SCAN,27.8,7,both
17887,17887,17887,7/9/03,-0.8641742,2056:AL:SCAN,36.11428571,7,both
17892,17892,17892,8/27/03,0.48960942,2057:AL:SCAN,16.8,7,both
17905,17905,17905,8/27/03,1.7930887,2056:AL:SCAN,33.1,7,both
17911,17911,17911,12/10/03,0.7240811,2078:AL:SCAN,40.04285714,7,both
17915,17915,17915,12/10/03,0.46464658,2055:AL:SCAN,17.87142857,7,both
17923,17923,17923,12/10/03,0.52294135,2056:AL:SCAN,35.62857143,7,both
17927,17927,17927,12/10/03,0.54007155,2053:AL:SCAN,34.38571429,7,both
17928,17928,17928,1/8/03,0.89079505,2057:AL:SCAN,29.5,7,both
17933,17933,17933,1/8/03,0.8811891,2055:AL:SCAN,34.3,7,both
17941,17941,17941,1/8/03,0.65570515,2056:AL:SCAN,39.2,7,both
17945,17945,17945,1/8/03,1.0758753,2053:AL:SCAN,36.18571429,7,both
17946,17946,17946,4/30/03,-0.00024511,2057:AL:SCAN,27.7,7,both
17959,17959,17959,4/30/03,1.202194,2056:AL:SCAN,31.68571429,7,both
17963,17963,17963,4/30/03,0.012037177,2053:AL:SCAN,31.3,7,both
17964,17964,17964,2/12/03,0.09374013,2057:AL:SCAN,30.84285714,7,both
17969,17969,17969,2/12/03,-0.4412437,2055:AL:SCAN,35.52857143,7,both
17977,17977,17977,2/12/03,-0.026005596,2056:AL:SCAN,39.47142857,7,both
17981,17981,17981,2/12/03,0.60404724,2053:AL:SCAN,36.18571429,7,both
17982,17982,17982,11/19/03,-0.7127221,2057:AL:SCAN,32.04285714,7,both
17983,17983,17983,11/19/03,-1.1609855,2078:AL:SCAN,38.15714286,7,both
17987,17987,17987,11/19/03,-0.5234412,2055:AL:SCAN,10.14285714,7,both
17995,17995,17995,11/19/03,-2.458289,2056:AL:SCAN,28.51428571,7,both
18000,18000,18000,10/1/03,0.9003762,2057:AL:SCAN,26.12857143,7,both
18001,18001,18001,10/1/03,0.045827992,2078:AL:SCAN,36.54285714,7,both
18013,18013,18013,10/1/03,0.19868067,2056:AL:SCAN,31.5,7,both
18017,18017,18017,10/1/03,1.282918,2053:AL:SCAN,27.54285714,7,both
18018,18018,18018,11/5/03,-1.2413919,2057:AL:SCAN,22.48571429,7,both
18019,18019,18019,11/5/03,-0.71520215,2078:AL:SCAN,33.18571429,7,both
18023,18023,18023,11/5/03,-1.3878897,2055:AL:SCAN,9.771428571,7,both
18031,18031,18031,11/5/03,-1.2062285,2056:AL:SCAN,19.24285714,7,both
18035,18035,18035,11/5/03,-0.15370162,2053:AL:SCAN,21.25714286,7,both
18054,18054,18054,4/16/03,-0.017007546,2057:AL:SCAN,26.9,7,both
18067,18067,18067,4/16/03,0.02269701,2056:AL:SCAN,33.62857143,7,both
18071,18071,18071,4/16/03,0.11185325,2053:AL:SCAN,31.48571429,7,both
18090,18090,18090,1/22/03,1.6959863,2057:AL:SCAN,28.8,7,both
18095,18095,18095,1/22/03,1.5850549,2055:AL:SCAN,33.41428571,7,both
18103,18103,18103,1/22/03,0.8630281,2056:AL:SCAN,37.82857143,7,both
18108,18108,18108,10/22/03,0.38257128,2057:AL:SCAN,24.97142857,7,both
18109,18109,18109,10/22/03,0.078692056,2078:AL:SCAN,30.84285714,7,both
18113,18113,18113,10/22/03,-0.26138553,2055:AL:SCAN,11.61428571,7,both
18121,18121,18121,10/22/03,0.488835,2056:AL:SCAN,25.88571429,7,both
18125,18125,18125,10/22/03,0.20955856,2053:AL:SCAN,21.88571429,7,both
