,Date,station,SMS-2.0in,SMS-2.0in
9511,2019-09-25,2178:AL:SCAN,20.185714285714287,7
9512,2019-10-02,2178:AL:SCAN,19.771428571428572,7
9513,2019-10-09,2178:AL:SCAN,19.228571428571428,7
9514,2019-10-16,2178:AL:SCAN,19.571428571428573,7
9515,2019-10-23,2178:AL:SCAN,24.014285714285712,7
9516,2019-10-30,2178:AL:SCAN,29.942857142857143,7
9517,2019-11-06,2178:AL:SCAN,33.34285714285714,7
9518,2019-11-13,2178:AL:SCAN,33.128571428571426,7
9519,2019-11-20,2178:AL:SCAN,35.01428571428571,7
9520,2019-11-27,2178:AL:SCAN,33.614285714285714,7
9521,2019-12-04,2178:AL:SCAN,33.142857142857146,7
9522,2019-12-11,2178:AL:SCAN,33.07142857142857,7
9523,2019-12-18,2178:AL:SCAN,37.05714285714286,7
9524,2019-12-25,2178:AL:SCAN,38.08571428571429,7
9525,2020-01-01,2178:AL:SCAN,34.957142857142856,7
9526,2020-01-08,2178:AL:SCAN,36.25714285714286,7
9527,2020-01-15,2178:AL:SCAN,37.6,7
9528,2020-01-22,2178:AL:SCAN,36.785714285714285,7
9529,2020-01-29,2178:AL:SCAN,36.857142857142854,7
9530,2020-02-05,2178:AL:SCAN,35.82857142857143,7
9531,2020-02-12,2178:AL:SCAN,42.271428571428565,7
9532,2020-02-19,2178:AL:SCAN,39.385714285714286,7
9533,2020-02-26,2178:AL:SCAN,41.25714285714286,7
9534,2020-03-04,2178:AL:SCAN,38.142857142857146,7
9535,2020-03-11,2178:AL:SCAN,40.528571428571425,7
9536,2020-03-18,2178:AL:SCAN,35.285714285714285,7
9537,2020-03-25,2178:AL:SCAN,32.471428571428575,7
9538,2020-04-01,2178:AL:SCAN,29.285714285714285,7
9539,2020-04-08,2178:AL:SCAN,25.814285714285713,7
9540,2020-04-15,2178:AL:SCAN,31.514285714285712,7
9544,2020-05-13,2178:AL:SCAN,25.12857142857143,7
9545,2020-05-20,2178:AL:SCAN,25.057142857142857,7
9546,2020-05-27,2178:AL:SCAN,28.957142857142856,7
9547,2020-06-03,2178:AL:SCAN,36.471428571428575,7
9548,2020-06-10,2178:AL:SCAN,32.628571428571426,7
9549,2020-06-17,2178:AL:SCAN,35.51428571428571,7
9550,2020-06-24,2178:AL:SCAN,31.585714285714285,7
9551,2020-07-01,2178:AL:SCAN,37.614285714285714,7
9552,2020-07-08,2178:AL:SCAN,32.05714285714286,7
9553,2020-07-15,2178:AL:SCAN,28.25714285714286,7
9554,2020-07-22,2178:AL:SCAN,31.085714285714285,7
9555,2020-07-29,2178:AL:SCAN,33.8,7
9556,2020-08-05,2178:AL:SCAN,34.471428571428575,7
9557,2020-08-12,2178:AL:SCAN,26.457142857142856,7
9558,2020-08-19,2178:AL:SCAN,38.55714285714286,7
9559,2020-08-26,2178:AL:SCAN,40.08571428571429,7
9560,2020-09-02,2178:AL:SCAN,40.55714285714286,7
9561,2020-09-09,2178:AL:SCAN,36.41428571428572,7
9562,2020-09-16,2178:AL:SCAN,37.042857142857144,7
9563,2020-09-23,2178:AL:SCAN,40.75714285714286,7
9564,2020-09-30,2178:AL:SCAN,40.01428571428572,7
9565,2020-10-07,2178:AL:SCAN,37.34285714285714,7
9566,2020-10-14,2178:AL:SCAN,38.871428571428574,7
9567,2020-10-21,2178:AL:SCAN,36.714285714285715,7
9568,2020-10-28,2178:AL:SCAN,38.67142857142857,7
9569,2020-11-04,2178:AL:SCAN,39.385714285714286,7
9570,2020-11-11,2178:AL:SCAN,36.07142857142857,7
9571,2020-11-18,2178:AL:SCAN,35.91428571428571,7
9572,2020-11-25,2178:AL:SCAN,33.357142857142854,7
9573,2020-12-02,2178:AL:SCAN,40.385714285714286,7
9574,2020-12-09,2178:AL:SCAN,36.771428571428565,7
9575,2020-12-16,2178:AL:SCAN,36.57142857142857,7
9576,2020-12-23,2178:AL:SCAN,37.05714285714286,7
9577,2020-12-30,2178:AL:SCAN,38.68571428571429,7
9578,2021-01-06,2178:AL:SCAN,38.614285714285714,7
9579,2021-01-13,2178:AL:SCAN,38.31428571428571,7
9580,2021-01-20,2178:AL:SCAN,36.785714285714285,7
9581,2021-01-27,2178:AL:SCAN,38.31428571428571,7
9582,2021-02-03,2178:AL:SCAN,38.457142857142856,7
9583,2021-02-10,2178:AL:SCAN,38.5,7
9584,2021-02-17,2178:AL:SCAN,42.31428571428571,7
9585,2021-02-24,2178:AL:SCAN,39.214285714285715,7
9586,2021-03-03,2178:AL:SCAN,38.84285714285714,7
9587,2021-03-10,2178:AL:SCAN,38.51428571428572,7
9588,2021-03-17,2178:AL:SCAN,35.68571428571428,7
9589,2021-03-24,2178:AL:SCAN,40.57142857142857,7
9590,2021-03-31,2178:AL:SCAN,42.34285714285714,7
9591,2010-04-21,2179:AL:SCAN,6.428571428571429,7
9592,2010-04-28,2179:AL:SCAN,22.271428571428572,7
9593,2010-05-05,2179:AL:SCAN,20.25714285714286,7
9594,2010-05-12,2179:AL:SCAN,15.0,7
9595,2010-05-19,2179:AL:SCAN,16.12857142857143,7
9596,2010-05-26,2179:AL:SCAN,18.928571428571427,7
9597,2010-06-02,2179:AL:SCAN,14.157142857142857,7
9598,2010-06-09,2179:AL:SCAN,19.014285714285712,7
9599,2010-06-16,2179:AL:SCAN,15.014285714285714,7
9600,2010-06-23,2179:AL:SCAN,18.857142857142858,7
9601,2010-06-30,2179:AL:SCAN,16.9,7
9602,2010-07-07,2179:AL:SCAN,8.657142857142857,7
9603,2010-07-14,2179:AL:SCAN,5.6571428571428575,7
9604,2010-07-21,2179:AL:SCAN,10.671428571428573,7
9605,2010-07-28,2179:AL:SCAN,10.328571428571427,7
9606,2010-08-04,2179:AL:SCAN,14.5,7
9607,2010-08-11,2179:AL:SCAN,5.771428571428571,7
9608,2010-08-18,2179:AL:SCAN,7.128571428571428,7
9609,2010-08-25,2179:AL:SCAN,9.957142857142857,7
9610,2010-09-01,2179:AL:SCAN,6.285714285714286,7
9611,2010-09-08,2179:AL:SCAN,3.5714285714285716,7
9612,2010-09-15,2179:AL:SCAN,4.628571428571428,7
9613,2010-09-22,2179:AL:SCAN,2.314285714285714,7
9614,2010-09-29,2179:AL:SCAN,3.2142857142857144,7
9615,2010-10-06,2179:AL:SCAN,3.8857142857142857,7
9616,2010-10-13,2179:AL:SCAN,3.2142857142857144,7
9617,2010-10-20,2179:AL:SCAN,5.442857142857143,7
9618,2010-10-27,2179:AL:SCAN,6.442857142857143,7
9619,2010-11-03,2179:AL:SCAN,12.542857142857143,7
9620,2010-11-10,2179:AL:SCAN,17.37142857142857,7
9621,2010-11-17,2179:AL:SCAN,13.614285714285714,7
9622,2010-11-24,2179:AL:SCAN,18.242857142857144,7
9623,2010-12-01,2179:AL:SCAN,24.52857142857143,7
9624,2010-12-08,2179:AL:SCAN,20.228571428571428,7
9625,2010-12-15,2179:AL:SCAN,21.157142857142855,7
9626,2010-12-22,2179:AL:SCAN,24.400000000000002,7
9627,2010-12-29,2179:AL:SCAN,22.357142857142858,7
9628,2011-01-05,2179:AL:SCAN,27.942857142857143,7
9630,2011-01-19,2179:AL:SCAN,27.057142857142857,7
9631,2011-01-26,2179:AL:SCAN,25.0,7
9632,2011-02-02,2179:AL:SCAN,24.414285714285715,7
9633,2011-02-09,2179:AL:SCAN,26.514285714285712,7
9634,2011-02-16,2179:AL:SCAN,22.271428571428572,7
9635,2011-02-23,2179:AL:SCAN,15.957142857142857,7
9636,2011-03-02,2179:AL:SCAN,21.8,7
9637,2011-03-09,2179:AL:SCAN,27.428571428571427,7
9638,2011-03-16,2179:AL:SCAN,26.042857142857144,7
9639,2011-03-23,2179:AL:SCAN,18.17142857142857,7
9640,2011-03-30,2179:AL:SCAN,20.82857142857143,7
9641,2011-04-06,2179:AL:SCAN,24.2,7
9642,2011-04-13,2179:AL:SCAN,17.97142857142857,7
9645,2011-06-01,2179:AL:SCAN,8.200000000000001,7
9646,2011-06-08,2179:AL:SCAN,3.7285714285714286,7
9647,2011-06-15,2179:AL:SCAN,1.3714285714285714,7
9648,2011-06-22,2179:AL:SCAN,9.471428571428572,7
9649,2011-06-29,2179:AL:SCAN,16.7,7
9650,2011-07-06,2179:AL:SCAN,8.914285714285715,7
9651,2011-07-13,2179:AL:SCAN,4.714285714285714,7
9652,2011-07-20,2179:AL:SCAN,7.228571428571429,7
9653,2011-07-27,2179:AL:SCAN,3.2285714285714286,7
9654,2011-08-03,2179:AL:SCAN,2.942857142857143,7
9655,2011-08-10,2179:AL:SCAN,15.757142857142856,7
9656,2011-08-17,2179:AL:SCAN,14.700000000000001,7
9657,2011-08-24,2179:AL:SCAN,7.214285714285714,7
9658,2011-08-31,2179:AL:SCAN,2.157142857142857,7
9659,2011-09-07,2179:AL:SCAN,8.014285714285714,7
9660,2011-09-14,2179:AL:SCAN,11.671428571428573,7
9661,2011-09-21,2179:AL:SCAN,15.514285714285714,7
9662,2011-09-28,2179:AL:SCAN,12.557142857142859,7
9663,2011-10-05,2179:AL:SCAN,5.742857142857143,7
9664,2011-10-12,2179:AL:SCAN,3.1285714285714286,7
9665,2011-10-19,2179:AL:SCAN,4.757142857142857,7
9666,2011-10-26,2179:AL:SCAN,2.6285714285714286,7
9667,2011-11-02,2179:AL:SCAN,5.7,7
9668,2011-11-09,2179:AL:SCAN,8.114285714285716,7
9669,2011-11-16,2179:AL:SCAN,4.928571428571429,7
9670,2011-11-23,2179:AL:SCAN,14.5,7
9671,2011-11-30,2179:AL:SCAN,21.642857142857142,7
9672,2011-12-07,2179:AL:SCAN,23.542857142857144,7
9673,2011-12-14,2179:AL:SCAN,20.842857142857145,7
9674,2011-12-21,2179:AL:SCAN,21.67142857142857,7
9675,2011-12-28,2179:AL:SCAN,27.557142857142857,7
9676,2012-01-04,2179:AL:SCAN,19.057142857142857,7
9677,2012-01-11,2179:AL:SCAN,21.885714285714283,7
9678,2012-01-18,2179:AL:SCAN,25.057142857142857,7
9679,2012-01-25,2179:AL:SCAN,26.042857142857144,7
9680,2012-02-01,2179:AL:SCAN,23.457142857142856,7
9681,2012-02-08,2179:AL:SCAN,27.428571428571427,7
9682,2012-02-15,2179:AL:SCAN,22.2,7
9683,2012-02-22,2179:AL:SCAN,26.02857142857143,7
9684,2012-02-29,2179:AL:SCAN,17.3,7
9685,2012-03-07,2179:AL:SCAN,23.414285714285715,7
9686,2012-03-14,2179:AL:SCAN,22.400000000000002,7
9687,2012-03-21,2179:AL:SCAN,13.4,7
9688,2012-03-28,2179:AL:SCAN,17.9,7
9689,2012-04-04,2179:AL:SCAN,14.62857142857143,7
9690,2012-04-11,2179:AL:SCAN,10.328571428571427,7
9691,2012-04-18,2179:AL:SCAN,7.757142857142857,7
9692,2012-04-25,2179:AL:SCAN,11.1,7
9693,2012-05-02,2179:AL:SCAN,5.1000000000000005,7
9694,2012-05-09,2179:AL:SCAN,8.528571428571428,7
9695,2012-05-16,2179:AL:SCAN,13.914285714285713,7
9696,2012-05-23,2179:AL:SCAN,7.057142857142857,7
9697,2012-05-30,2179:AL:SCAN,4.585714285714286,7
9698,2012-06-06,2179:AL:SCAN,3.642857142857143,7
9699,2012-06-13,2179:AL:SCAN,8.171428571428573,7
9700,2012-06-20,2179:AL:SCAN,7.142857142857143,7
9701,2012-06-27,2179:AL:SCAN,2.6285714285714286,7
9702,2012-07-04,2179:AL:SCAN,4.057142857142857,7
9703,2012-07-11,2179:AL:SCAN,10.299999999999999,7
9705,2012-12-19,2179:AL:SCAN,25.685714285714287,7
9706,2012-12-26,2179:AL:SCAN,27.814285714285713,7
9707,2013-01-02,2179:AL:SCAN,28.614285714285717,7
9708,2013-01-09,2179:AL:SCAN,27.357142857142858,7
9709,2013-01-16,2179:AL:SCAN,31.271428571428572,7
9710,2013-01-23,2179:AL:SCAN,28.87142857142857,7
9711,2013-01-30,2179:AL:SCAN,26.014285714285712,7
9712,2013-02-06,2179:AL:SCAN,28.085714285714285,7
9713,2013-02-13,2179:AL:SCAN,28.857142857142858,7
9714,2013-02-20,2179:AL:SCAN,29.085714285714285,7
9715,2013-02-27,2179:AL:SCAN,30.2,7
9716,2013-03-06,2179:AL:SCAN,28.085714285714285,7
9717,2013-03-13,2179:AL:SCAN,27.414285714285715,7
9718,2013-03-20,2179:AL:SCAN,26.62857142857143,7
9719,2013-03-27,2179:AL:SCAN,28.857142857142858,7
9720,2013-04-03,2179:AL:SCAN,28.357142857142858,7
9722,2013-04-17,2179:AL:SCAN,25.0,7
9723,2013-04-24,2179:AL:SCAN,25.2,7
9724,2013-05-01,2179:AL:SCAN,26.599999999999998,7
9725,2013-05-08,2179:AL:SCAN,27.957142857142856,7
9726,2013-05-15,2179:AL:SCAN,25.657142857142855,7
9727,2013-05-22,2179:AL:SCAN,23.67142857142857,7
9728,2013-05-29,2179:AL:SCAN,15.671428571428573,7
9729,2013-06-05,2179:AL:SCAN,9.700000000000001,7
9730,2013-06-12,2179:AL:SCAN,22.585714285714285,7
9731,2013-06-19,2179:AL:SCAN,19.542857142857144,7
9732,2013-06-26,2179:AL:SCAN,18.02857142857143,7
9733,2013-07-03,2179:AL:SCAN,9.714285714285714,7
9735,2013-07-17,2179:AL:SCAN,22.957142857142856,7
9736,2013-07-24,2179:AL:SCAN,20.542857142857144,7
9737,2013-07-31,2179:AL:SCAN,20.099999999999998,7
9738,2013-08-07,2179:AL:SCAN,25.185714285714287,7
9739,2013-08-14,2179:AL:SCAN,25.47142857142857,7
9740,2013-08-21,2179:AL:SCAN,20.228571428571428,7
9741,2013-08-28,2179:AL:SCAN,16.228571428571428,7
9742,2013-09-04,2179:AL:SCAN,11.857142857142858,7
9743,2013-09-11,2179:AL:SCAN,10.685714285714285,7
9744,2013-09-18,2179:AL:SCAN,7.6000000000000005,7
9745,2013-09-25,2179:AL:SCAN,16.97142857142857,7
9746,2013-10-02,2179:AL:SCAN,14.842857142857143,7
9747,2013-10-09,2179:AL:SCAN,10.028571428571428,7
9748,2013-10-16,2179:AL:SCAN,7.914285714285714,7
9749,2013-10-23,2179:AL:SCAN,17.557142857142857,7
9750,2013-10-30,2179:AL:SCAN,10.342857142857143,7
9751,2013-11-06,2179:AL:SCAN,9.228571428571428,7
9752,2013-11-13,2179:AL:SCAN,13.771428571428572,7
9753,2013-11-20,2179:AL:SCAN,16.04285714285714,7
9754,2013-11-27,2179:AL:SCAN,21.485714285714288,7
9755,2013-12-04,2179:AL:SCAN,23.32857142857143,7
9756,2013-12-11,2179:AL:SCAN,27.099999999999998,7
9757,2013-12-18,2179:AL:SCAN,25.842857142857145,7
9758,2013-12-25,2179:AL:SCAN,25.042857142857144,7
9759,2014-01-01,2179:AL:SCAN,26.271428571428572,7
9760,2014-01-08,2179:AL:SCAN,26.7,7
9761,2014-01-15,2179:AL:SCAN,26.7,7
9762,2014-01-22,2179:AL:SCAN,25.442857142857143,7
9763,2014-01-29,2179:AL:SCAN,23.17142857142857,7
9764,2014-02-05,2179:AL:SCAN,26.814285714285713,7
9765,2014-02-12,2179:AL:SCAN,26.785714285714285,7
9766,2014-02-19,2179:AL:SCAN,28.642857142857142,7
9768,2014-03-05,2179:AL:SCAN,25.82857142857143,7
9769,2014-03-12,2179:AL:SCAN,25.114285714285717,7
9770,2014-03-19,2179:AL:SCAN,24.057142857142857,7
9771,2014-03-26,2179:AL:SCAN,25.099999999999998,7
9772,2014-04-02,2179:AL:SCAN,25.814285714285713,7
9773,2014-04-09,2179:AL:SCAN,26.12857142857143,7
9774,2014-04-16,2179:AL:SCAN,24.514285714285712,7
9775,2014-04-23,2179:AL:SCAN,22.557142857142857,7
9776,2014-04-30,2179:AL:SCAN,23.614285714285717,7
9777,2014-05-07,2179:AL:SCAN,20.071428571428573,7
9778,2014-05-14,2179:AL:SCAN,11.042857142857143,7
9779,2014-05-21,2179:AL:SCAN,22.342857142857145,7
9780,2014-05-28,2179:AL:SCAN,14.299999999999999,7
9781,2014-06-04,2179:AL:SCAN,18.485714285714288,7
9782,2014-06-11,2179:AL:SCAN,23.400000000000002,7
9786,2014-09-24,2179:AL:SCAN,12.685714285714285,7
9787,2014-10-01,2179:AL:SCAN,7.942857142857143,7
9788,2014-10-08,2179:AL:SCAN,10.4,7
9789,2014-10-15,2179:AL:SCAN,28.014285714285712,7
9790,2014-10-22,2179:AL:SCAN,20.814285714285713,7
9791,2014-10-29,2179:AL:SCAN,15.12857142857143,7
9792,2014-11-05,2179:AL:SCAN,20.842857142857145,7
9796,2015-05-06,2179:AL:SCAN,26.67142857142857,7
9797,2015-05-13,2179:AL:SCAN,16.02857142857143,7
9801,2015-06-17,2179:AL:SCAN,13.200000000000001,7
9802,2015-06-24,2179:AL:SCAN,11.571428571428571,7
9803,2015-07-01,2179:AL:SCAN,9.37142857142857,7
9804,2015-07-08,2179:AL:SCAN,21.814285714285713,7
9805,2015-07-15,2179:AL:SCAN,17.485714285714288,7
9806,2015-07-22,2179:AL:SCAN,15.414285714285715,7
9807,2015-07-29,2179:AL:SCAN,16.3,7
9808,2015-08-05,2179:AL:SCAN,9.828571428571427,7
9809,2015-08-12,2179:AL:SCAN,15.228571428571428,7
9810,2015-08-19,2179:AL:SCAN,14.87142857142857,7
9811,2015-08-26,2179:AL:SCAN,24.61428571428571,7
9812,2015-09-02,2179:AL:SCAN,17.285714285714285,7
9813,2015-09-09,2179:AL:SCAN,14.885714285714286,7
9814,2015-09-16,2179:AL:SCAN,13.757142857142856,7
9815,2015-09-23,2179:AL:SCAN,10.257142857142856,7
9816,2015-09-30,2179:AL:SCAN,8.442857142857143,7
9817,2015-10-07,2179:AL:SCAN,8.385714285714284,7
9818,2015-10-14,2179:AL:SCAN,8.714285714285714,7
9819,2015-10-21,2179:AL:SCAN,9.171428571428573,7
9820,2015-10-28,2179:AL:SCAN,12.485714285714286,7
9821,2015-11-04,2179:AL:SCAN,27.24285714285714,7
9822,2015-11-11,2179:AL:SCAN,28.02857142857143,7
9823,2015-11-18,2179:AL:SCAN,27.057142857142857,7
9824,2015-11-25,2179:AL:SCAN,29.428571428571427,7
9825,2015-12-02,2179:AL:SCAN,31.728571428571428,7
9826,2015-12-09,2179:AL:SCAN,33.7,7
9827,2015-12-16,2179:AL:SCAN,32.42857142857143,7
9828,2015-12-23,2179:AL:SCAN,34.642857142857146,7
9829,2015-12-30,2179:AL:SCAN,36.9,7
9830,2016-01-06,2179:AL:SCAN,34.24285714285714,7
9831,2016-01-13,2179:AL:SCAN,33.82857142857143,7
9832,2016-01-20,2179:AL:SCAN,33.042857142857144,7
9833,2016-01-27,2179:AL:SCAN,35.714285714285715,7
9834,2016-02-03,2179:AL:SCAN,35.028571428571425,7
9835,2016-02-10,2179:AL:SCAN,35.142857142857146,7
9836,2016-02-17,2179:AL:SCAN,34.0,7
9837,2016-02-24,2179:AL:SCAN,35.51428571428571,7
9838,2016-03-02,2179:AL:SCAN,35.528571428571425,7
9839,2016-03-09,2179:AL:SCAN,35.114285714285714,7
9840,2016-03-16,2179:AL:SCAN,35.957142857142856,7
9841,2016-03-23,2179:AL:SCAN,30.571428571428573,7
9842,2016-03-30,2179:AL:SCAN,24.957142857142856,7
9843,2016-04-06,2179:AL:SCAN,28.771428571428572,7
9844,2016-04-13,2179:AL:SCAN,27.428571428571427,7
9845,2016-04-20,2179:AL:SCAN,30.37142857142857,7
9846,2016-04-27,2179:AL:SCAN,23.5,7
9847,2016-05-04,2179:AL:SCAN,26.87142857142857,7
9848,2016-05-11,2179:AL:SCAN,23.571428571428573,7
9849,2016-05-18,2179:AL:SCAN,24.285714285714285,7
9850,2016-05-25,2179:AL:SCAN,17.47142857142857,7
9851,2016-06-01,2179:AL:SCAN,12.0,7
9852,2016-06-08,2179:AL:SCAN,14.028571428571428,7
9853,2016-06-15,2179:AL:SCAN,12.271428571428572,7
9854,2016-06-22,2179:AL:SCAN,20.7,7
9855,2016-06-29,2179:AL:SCAN,15.385714285714286,7
9856,2016-07-06,2179:AL:SCAN,14.414285714285715,7
9857,2016-07-13,2179:AL:SCAN,11.757142857142856,7
9858,2016-07-20,2179:AL:SCAN,12.228571428571428,7
9859,2016-07-27,2179:AL:SCAN,12.657142857142858,7
9860,2016-08-03,2179:AL:SCAN,20.728571428571428,7
9861,2016-08-10,2179:AL:SCAN,26.285714285714285,7
9862,2016-08-17,2179:AL:SCAN,28.52857142857143,7
9863,2016-08-24,2179:AL:SCAN,28.957142857142856,7
9864,2016-08-31,2179:AL:SCAN,24.62857142857143,7
9865,2016-09-07,2179:AL:SCAN,15.1,7
9866,2016-09-14,2179:AL:SCAN,18.04285714285714,7
9867,2016-09-21,2179:AL:SCAN,16.62857142857143,7
9868,2016-09-28,2179:AL:SCAN,11.514285714285714,7
9869,2016-10-05,2179:AL:SCAN,9.742857142857144,7
9870,2016-10-12,2179:AL:SCAN,8.842857142857143,7
9871,2016-10-19,2179:AL:SCAN,8.314285714285715,7
9872,2016-10-26,2179:AL:SCAN,17.042857142857144,7
9873,2016-11-02,2179:AL:SCAN,15.085714285714285,7
9874,2016-11-09,2179:AL:SCAN,13.028571428571428,7
9875,2016-11-16,2179:AL:SCAN,11.785714285714286,7
9876,2016-11-23,2179:AL:SCAN,10.814285714285715,7
9877,2016-11-30,2179:AL:SCAN,15.799999999999999,7
9878,2016-12-07,2179:AL:SCAN,29.557142857142857,7
9879,2016-12-14,2179:AL:SCAN,28.400000000000002,7
9880,2016-12-21,2179:AL:SCAN,29.042857142857144,7
9881,2016-12-28,2179:AL:SCAN,28.814285714285713,7
9882,2017-01-04,2179:AL:SCAN,31.771428571428572,7
9883,2017-01-11,2179:AL:SCAN,31.04285714285714,7
9884,2017-01-18,2179:AL:SCAN,30.685714285714287,7
9885,2017-01-25,2179:AL:SCAN,33.75714285714286,7
9886,2017-02-01,2179:AL:SCAN,32.3,7
9887,2017-02-08,2179:AL:SCAN,32.77142857142857,7
9888,2017-02-15,2179:AL:SCAN,36.528571428571425,7
9889,2017-02-22,2179:AL:SCAN,36.785714285714285,7
9890,2017-03-01,2179:AL:SCAN,36.142857142857146,7
9891,2017-03-08,2179:AL:SCAN,36.15714285714286,7
9892,2017-03-15,2179:AL:SCAN,37.714285714285715,7
9893,2017-03-22,2179:AL:SCAN,36.9,7
9894,2017-03-29,2179:AL:SCAN,36.871428571428574,7
9895,2017-04-05,2179:AL:SCAN,36.55714285714286,7
9896,2017-04-12,2179:AL:SCAN,30.857142857142858,7
9897,2017-04-19,2179:AL:SCAN,19.185714285714287,7
9898,2017-04-26,2179:AL:SCAN,23.75714285714286,7
9899,2017-05-03,2179:AL:SCAN,30.414285714285715,7
9900,2017-05-10,2179:AL:SCAN,30.557142857142857,7
9901,2017-05-17,2179:AL:SCAN,24.571428571428573,7
9902,2017-05-24,2179:AL:SCAN,26.62857142857143,7
9903,2017-05-31,2179:AL:SCAN,31.728571428571428,7
9905,2017-06-14,2179:AL:SCAN,25.185714285714287,7
9909,2017-07-12,2179:AL:SCAN,30.342857142857145,7
9911,2017-07-26,2179:AL:SCAN,14.957142857142857,7
9912,2017-08-02,2179:AL:SCAN,19.37142857142857,7
9913,2017-08-09,2179:AL:SCAN,22.457142857142856,7
9914,2017-08-16,2179:AL:SCAN,24.385714285714283,7
9915,2017-08-23,2179:AL:SCAN,20.74285714285714,7
9916,2017-08-30,2179:AL:SCAN,14.028571428571428,7
9917,2017-09-06,2179:AL:SCAN,24.428571428571427,7
9918,2017-09-13,2179:AL:SCAN,21.857142857142858,7
9919,2017-09-20,2179:AL:SCAN,21.785714285714285,7
9920,2017-09-27,2179:AL:SCAN,17.67142857142857,7
9921,2017-10-04,2179:AL:SCAN,12.614285714285714,7
9922,2017-10-11,2179:AL:SCAN,16.285714285714285,7
9923,2017-10-18,2179:AL:SCAN,23.142857142857142,7
9924,2017-10-25,2179:AL:SCAN,23.428571428571427,7
9925,2017-11-01,2179:AL:SCAN,24.6,7
9926,2017-11-08,2179:AL:SCAN,24.642857142857142,7
9927,2017-11-15,2179:AL:SCAN,25.557142857142857,7
9928,2017-11-22,2179:AL:SCAN,25.771428571428572,7
9929,2017-11-29,2179:AL:SCAN,23.485714285714288,7
9930,2017-12-06,2179:AL:SCAN,23.314285714285713,7
9931,2017-12-13,2179:AL:SCAN,25.414285714285715,7
9932,2017-12-20,2179:AL:SCAN,26.728571428571428,7
9933,2017-12-27,2179:AL:SCAN,29.428571428571427,7
9934,2018-01-03,2179:AL:SCAN,24.585714285714285,7
9935,2018-01-10,2179:AL:SCAN,20.25714285714286,7
9936,2018-01-17,2179:AL:SCAN,27.485714285714288,7
9937,2018-01-24,2179:AL:SCAN,25.0,7
9938,2018-01-31,2179:AL:SCAN,24.385714285714283,7
9939,2018-02-07,2179:AL:SCAN,27.342857142857145,7
9940,2018-02-14,2179:AL:SCAN,29.67142857142857,7
9941,2018-02-21,2179:AL:SCAN,28.185714285714287,7
9942,2018-02-28,2179:AL:SCAN,28.25714285714286,7
9943,2018-03-07,2179:AL:SCAN,27.014285714285712,7
9944,2018-03-14,2179:AL:SCAN,28.085714285714285,7
9945,2018-03-21,2179:AL:SCAN,25.185714285714287,7
9946,2018-03-28,2179:AL:SCAN,23.514285714285712,7
9947,2018-04-04,2179:AL:SCAN,25.04285714285714,7
9948,2018-04-11,2179:AL:SCAN,25.75714285714286,7
9949,2018-04-18,2179:AL:SCAN,24.17142857142857,7
9950,2018-04-25,2179:AL:SCAN,23.214285714285715,7
9951,2018-05-02,2179:AL:SCAN,22.785714285714285,7
9952,2018-05-09,2179:AL:SCAN,16.228571428571428,7
9953,2018-05-16,2179:AL:SCAN,10.328571428571427,7
9954,2018-05-23,2179:AL:SCAN,10.442857142857145,7
9955,2018-05-30,2179:AL:SCAN,12.585714285714285,7
9956,2018-06-06,2179:AL:SCAN,23.014285714285712,7
9957,2018-06-13,2179:AL:SCAN,15.62857142857143,7
9958,2018-06-20,2179:AL:SCAN,20.985714285714288,7
9959,2018-06-27,2179:AL:SCAN,27.271428571428572,7
9960,2018-07-04,2179:AL:SCAN,23.885714285714283,7
9961,2018-07-11,2179:AL:SCAN,24.357142857142858,7
9962,2018-07-18,2179:AL:SCAN,21.114285714285717,7
9963,2018-07-25,2179:AL:SCAN,17.2,7
9964,2018-08-01,2179:AL:SCAN,8.385714285714286,7
9965,2018-08-08,2179:AL:SCAN,6.3428571428571425,7
9966,2018-08-15,2179:AL:SCAN,8.942857142857143,7
9967,2018-08-22,2179:AL:SCAN,11.1,7
9968,2018-08-29,2179:AL:SCAN,5.414285714285714,7
9969,2018-09-05,2179:AL:SCAN,5.742857142857143,7
9970,2018-09-12,2179:AL:SCAN,16.485714285714288,7
9971,2018-09-19,2179:AL:SCAN,10.242857142857144,7
9972,2018-09-26,2179:AL:SCAN,7.014285714285714,7
9973,2018-10-03,2179:AL:SCAN,19.942857142857143,7
9974,2018-10-10,2179:AL:SCAN,12.028571428571428,7
9975,2018-10-17,2179:AL:SCAN,10.857142857142858,7
9976,2018-10-24,2179:AL:SCAN,17.0,7
9977,2018-10-31,2179:AL:SCAN,21.342857142857145,7
9978,2018-11-07,2179:AL:SCAN,25.042857142857144,7
9979,2018-11-14,2179:AL:SCAN,28.37142857142857,7
9980,2018-11-21,2179:AL:SCAN,28.442857142857143,7
9981,2018-11-28,2179:AL:SCAN,28.599999999999998,7
9982,2018-12-05,2179:AL:SCAN,30.37142857142857,7
9983,2018-12-12,2179:AL:SCAN,32.42857142857143,7
9984,2018-12-19,2179:AL:SCAN,32.98571428571429,7
9985,2018-12-26,2179:AL:SCAN,33.9,7
9986,2019-01-02,2179:AL:SCAN,34.714285714285715,7
9987,2019-01-09,2179:AL:SCAN,34.41428571428572,7
9988,2019-01-16,2179:AL:SCAN,32.2,7
9989,2019-01-23,2179:AL:SCAN,34.81428571428571,7
